一元利羊蝎子 分店,/shop/2683732,火锅,朝阳区姚家园汽车交易市场旁 85577838,羊蝎子 朝阳公园/团结湖,羊蝎子 烤串 烧饼,43,7.4,6.1,6.3,38
小洞天火锅(白家庄店) 分店,/shop/515218,火锅,朝阳区白家庄东里42号 65827515,其他火锅 朝阳公园/团结湖,火锅,43,6.2,6,6.1,38
京一顺羊蝎子涮肉(天通苑一店) 分店,/shop/4514065,火锅,昌平区天通西苑西1区北门22号4门 84844370,羊蝎子 天通苑,羊蝎子 羊蝎子火锅 京一顺宽粉,51,7,7.1,6.8,38
百羽轩特禽餐厅,/shop/565574,火锅,昌平区小汤山镇大柳树村 61780691,其他火锅 小汤山,野味一锅鲜,55,6.4,6.1,6.9,38
重口味火锅,/shop/12592027,火锅,朝阳区朝阳路八里庄1号 57594155,火锅 十里堡,肥牛 鱼滑 精品羊肉,66,6.1,6.3,6.3,38
乌江鱼锅,/shop/3691489,火锅,西城区西直门内大街30号 66537358,其他火锅 新街口,青椒乌江鱼 酸萝卜鱼 开水鱼,64,6.5,6.6,7,38
园榭涮肉馆(大兴南小街店) 分店,/shop/2813221,火锅,大兴区南小街 ,涮羊肉,小料 烧饼 羊肉,62,8,7.6,7.9,38
豆捞坊(君太店) 分店,/shop/11578172,火锅,西城区西单北大街133号君太百货B1F-A07号 66018847,其他火锅 西单,鲜虾滑 钻石羔羊排卷 精品肥牛,76,7.6,7.8,7.8,38
老城一锅(金隅丽港城店) 分店,/shop/5716865,火锅,朝阳区南湖南路15号金隅丽港城南门 84721761,其他火锅 望京,精品羊蝎子 羊蝎子 羊蹄,74,7.5,7.1,7.7,38
巴乡渔村(西单店) 分店,/shop/4661278,火锅,西城区西单北大街109号西单婚庆大楼7楼 66181168,其他火锅 烤鱼 西单,烤鱼,74,6.2,6.3,5.4,38
新辣道鱼火锅(肖家河华联店) 分店,/shop/9073046,火锅,海淀区龙背村路华联2楼 59012287,鱼火锅 颐和园,梭边鱼 瘦身海藻 QQ豆腐,86,7.3,7.2,7.3,38
好伦哥(平谷店),/shop/5682024,自助餐,近郊新平北路57-5号2楼 69985763,自助餐 平谷,蛋挞 水果沙拉 披萨,47,6.1,6.4,6.3,38
开元名都大酒店玉咖啡西餐厅,/shop/2841031,自助餐,西城区菜市口大街1号院2号开元名都大酒店1楼 83537777-8710,自助餐 菜市口,牛扒,150,6.8,8.1,7.8,38
喜来登长城饭店丝绸之路自助餐厅,/shop/507924,自助餐,朝阳区东三环北路10号长城饭店1楼 65905566-2117,自助餐 亮马桥/三元桥,各种草 小甜点 意大利面,226,6.2,7.8,6.7,38
农村人家(七星东街店) 分店,/shop/3522415,东北菜,石景山区七星东街 68641973,东北菜 鲁谷,没有,44,6.3,6.2,6,38
花舞陕一边(魏公村店) 分店,/shop/4700405,西北菜,海淀区中关村南大街5号20栋21号 88572932,西北菜 魏公村,肉夹馍 油泼面 米皮,16,7.7,6.7,6.7,38
陕面居(幸福一村店) 分店,/shop/5153901,西北菜,朝阳区幸福一村四巷 64171203,西北菜 三里屯,腊汁肉夹馍 岐山臊子面,24,6.6,6.4,6,38
西部马华牛肉面(北京南站店) 分店,/shop/6448249,西北菜,丰台区永外大街12号北京南站B1楼 83100919,西北菜 粉面馆 开阳里,拉条子 招牌骨汤牛肉面 煨牛肉盖饭,31,7.6,7.7,7.5,38
秦唐食府主题餐厅,/shop/6030403,西北菜,丰台区西四环靛厂路千禧购物广场1号楼3楼 57121988,西北菜 青塔,肉夹馍 凉皮 扶风臊子面,61,6.2,6.7,6.5,38
凤城汤厨,/shop/9080160,海鲜,朝阳区南磨房16号院 87317777,粤菜 海鲜 大望路,红烧乳鸽 烧鹅,86,6.8,7.2,7.1,38
兔小虾,/shop/10649479,海鲜,海淀区西三环紫竹桥北洼路中信银行附近 18101031817,海鲜 紫竹桥,麻小 招牌麻辣小龙虾 扇贝,151,7.9,7,8.3,38
十二木卡姆(马甸店) 分店,/shop/1924453,新疆菜,海淀区马甸裕中西里小区35号 ,新疆菜 北太平庄,大盘鸡 羊肉串 酸奶,32,6.8,5.8,5.9,38
Tako章鱼小丸子(国瑞店) 分店,/shop/4677723,小吃快餐,东城区崇文门外大街18号国瑞购物中心B1楼 ,其他小吃 崇文门,章鱼小丸子,10,7.2,7.4,7.5,37
石老磨煎饼,/shop/2360074,小吃快餐,朝阳区左家庄三元里街24楼 64617025,其他小吃 亮马桥/三元桥,小米绿豆煎饼 紫米煎饼 煎饼,4,7.1,6.1,6.3,37
福建沙县小吃(颐和园路东口店) 分店,/shop/2351104,小吃快餐,海淀区颐和园路东口 13701002147,其他小吃 颐和园,馄饨 拌面 鸡腿饭,10,7,5.3,6.6,37
驴肉火烧,/shop/2189512,小吃快餐,海淀区魏公村路魏公村小区 87948035,其他小吃 魏公村,驴肉火烧 驴杂汤,11,7.7,7.3,7.8,37
桂林米粉,/shop/2500903,小吃快餐,西城区阜成门内大街341号 66127363,粉面馆 阜成门,酸辣笋尖米粉 麻辣牛腩米粉 鱼丸米粉,12,7.1,6,6.2,37
庆丰包子铺(昌平店) 分店,/shop/3037162,小吃快餐,昌平区润杰花园东关商贸楼 15711301652,包子 昌平镇,包子 炒肝 馄饨,13,6.6,6.4,6.4,37
郭师傅红烧肉,/shop/4278020,小吃快餐,丰台区马家堡西路公益西桥北 67506345,快餐/简餐 公益西桥,没有,14,5,6.2,6,37
全面俱到(住邦2000店) 分店,/shop/1910761,小吃快餐,朝阳区朝阳路慈云寺住邦2000商务中心5号楼106商铺 85869426,快餐/简餐 十里堡,卤肉饭 招牌牛肉饭 新疆拌面,15,6.9,7.6,7.7,37
撒尿牛丸 分店,/shop/3136264,小吃快餐,东城区东直门南大街1号来福士购物中心B1楼 ,其他小吃 东直门,撒尿牛丸,15,5.6,5.5,5.8,37
护国寺小吃店(潘家园店) 分店,/shop/8994924,小吃快餐,朝阳区潘家园南里 13910851617,老北京小吃 劲松/潘家园,面茶 豌豆黄 肉松,16,6.7,7,6.8,37
关中娃肉夹馍,/shop/6260192,小吃快餐,西城区太平街6-14号富力摩根中心底商 59361229,其他小吃 虎坊桥,肉夹馍 凉皮 米皮,16,7.2,6.8,6.7,37
黔之牛(云趣园店) 分店,/shop/2241481,小吃快餐,昌平区育知东路回龙观云趣园二区东南角 ,粉面馆 回龙观,牛肉米粉 海带丝,17,6.3,6,6,37
一碗居焖面,/shop/2572879,小吃快餐,丰台区望园路11号 13552889197,快餐/简餐 六里桥/丽泽桥,白菜泡饼 豆角焖面 麻辣烫,18,6.3,5.7,5.7,37
晋面坊,/shop/3128773,小吃快餐,西城区新街口北大街1号新华百货5楼 ,粉面馆 新街口,牛肉面,18,6.1,6.1,5.9,37
护国寺小吃店(德内大街店) 分店,/shop/3181366,小吃快餐,西城区德胜门内大街136号 ,老北京小吃 什刹海,豌豆黄 炸糕,18,7,6.7,6.7,37
马兰拉面(安贞店) 分店,/shop/2249545,小吃快餐,朝阳区安贞西里五区1号阳光乐佰商城1楼 ,粉面馆 安贞,拉面 济公砂锅,19,6,6.1,4.9,37
卤西西,/shop/3926065,小吃快餐,西城区广安门外大街180号华联商厦B1楼 18001222867,熟食 食品茶酒 广外大街,鸭脖子 鸭翅 鸭锁骨,20,6.5,6.4,6.3,37
亚惠美食,/shop/5307248,小吃快餐,丰台区东南三环成寿寺路2号新业广场内2楼 ,快餐/简餐 方庄,自己看吧,21,7,7.1,6.8,37
滇渝人家,/shop/4562419,小吃快餐,朝阳区东三环中路39号建外SOHO东区1号楼104底商 13439181909,快餐/简餐 国贸,麻辣香锅 米线 荷叶饭,21,6.9,6.7,6.9,37
阳阳小吃(滨河西里店) 分店,/shop/4269684,小吃快餐,大兴区黄村滨河西里小区10号楼 69201424,其他小吃 黄村,酱肉包 酸辣粉 梅菜扣肉饭,21,8,8,8,37
陕味聚(六里桥北店) 分店,/shop/4701303,小吃快餐,丰台区六里桥北里甲1号 63275855,西北菜 粉面馆 六里桥/丽泽桥,肉夹馍 岐山臊子面 油泼面,21,7.1,6.5,6.7,37
稻香村(古城店) 分店,/shop/2576488,小吃快餐,石景山区古城南路 68860863,老北京小吃 食品茶酒 古城/八角,牛舌饼 枣泥饼 素什锦,21,7.4,7.6,7.7,37
和合谷(翠微凯德MALL店) 分店,/shop/4231717,小吃快餐,海淀区翠微路5号翠微凯德MALL购物中心B1楼 68210968,快餐/简餐 公主坟/万寿路,宫保鸡丁饭 东坡饭,21,6.8,7.2,6.9,37
麦当劳(丰台北路店) 分店,/shop/4301033,小吃快餐,丰台区丰台北路甲79号华堂商场2楼 63830809,快餐/简餐 六里桥/丽泽桥,薯条 板烧鸡腿 麦辣鸡腿堡,22,6.9,7.3,7.1,37
麦当劳(志新路店) 分店,/shop/2659333,小吃快餐,海淀区志新路10号 62395649,快餐/简餐 五道口,薯条 巨无霸,22,5.5,5.9,6.1,37
和合谷(东直门交通枢纽店) 分店,/shop/3991663,小吃快餐,东城区东直门交通枢纽1楼幸运时间美食广场内 64616113,快餐/简餐 东直门,宫保鸡丁饭,22,6.6,6.7,6.8,37
肯德基(安定门店) 分店,/shop/2833225,小吃快餐,东城区安定门外大街西河沿13号楼 84111758,快餐/简餐 安定门,原味鸡 奥尔良烤翅,23,6.2,6.6,6.5,37
嘉和一品粥(洋桥店) 分店,/shop/4710394,小吃快餐,丰台区马家堡东路88号三星大厦1楼 67046289,粥店 洋桥/木樨园,扁豆焖面 皮蛋瘦肉粥 锅贴,23,7,7.1,7,37
鸿源一品,/shop/4521228,小吃快餐,朝阳区新源里街18号 57256706,家常菜 粥店 亮马桥/三元桥,西红柿炖牛腩 麻辣香锅,24,5.9,6.2,6,37
粥立方(傲城融富中心店) 分店,/shop/4267698,小吃快餐,朝阳区红军营南路傲城融富中心1楼 ,粥店 北苑家园,皮蛋瘦肉粥 平锅茄子,26,6.9,6.9,5.3,37
百年义利(半步桥店) 分店,/shop/6730292,小吃快餐,西城区白纸坊东街甲12-3 ,老北京小吃 右安门,熔岩蛋糕 泡芙 蒜香脆片,27,7.9,7.7,7.9,37
周黑鸭(凯德晶品店) 分店,/shop/6262261,小吃快餐,海淀区复兴路51号凯德晶品购物中心B1楼 ,熟食 食品茶酒 公主坟/万寿路,鸭锁骨 鸭舌 鸭头,28,8.1,8.1,8.1,37
门丁李(西便门店) 分店,/shop/2477614,小吃快餐,西城区西便门外大街 ,老北京小吃 复兴门,门丁肉饼 爆肚 麻豆腐,28,6.2,5.4,5.9,37
粥全粥道(七街店) 分店,/shop/1956595,小吃快餐,大兴区七街北口 69299623,粥店 黄村,特色:朋友聚餐,28,6.4,6.2,6.2,37
五谷九粥屋(南礼士路店),/shop/2213278,小吃快餐,西城区复兴门外南礼士路15号 68038879,小吃快餐 月坛,麻辣香锅虾 五谷养生粥 酱香三文鱼头,29,5.6,5.8,6.1,37
良味香(鲁谷大街店) 分店,/shop/5942547,小吃快餐,石景山区鲁谷大街5-3号 68645311,粥店 鲁谷,毛血旺 八宝粥 干炒牛河,30,6.2,6.4,5.5,37
面爱面(五道口购物中心店) 分店 (暂停营业),/shop/2688043,小吃快餐,海淀区成府路28号五道口购物中心1楼 ,快餐/简餐 五道口,木鱼豆腐 面爱面 京日拉面,30,7,7,6.9,37
烤串怎么了,/shop/5204317,小吃快餐,朝阳区惠新东街10号对外经贸大学南门对面 13552912922,烧烤 对外经贸,烤土豆片 秘制鸡翅 蒜香鸡翅,33,6.5,6.5,7.1,37
小楠串吧,/shop/581708,小吃快餐,东城区永外桃园东里15号 87207621,烧烤 沙子口,焖面 排骨串 疙瘩汤,34,6.7,6.5,6.2,37
一手店(甜水园店) 分店,/shop/3195091,小吃快餐,朝阳区甜水园街 65083746,熟食 食品茶酒 朝阳公园/团结湖,红肠 豆腐皮 猪蹄,35,7.3,7,7.4,37
洪师父牛肉面(WFC店) 分店,/shop/5743664,小吃快餐,朝阳区东三环中路1号环球金融中心WFC西楼W106号 85878281,粉面馆 国贸,半肚半肉面 健康蔬菜面 红烧冠军面,36,7,6.8,7.1,37
车棚烧烤,/shop/4190269,小吃快餐,朝阳区惠新东街10号对外经贸大学西门串烧工坊旁的小巷子 ,烧烤 对外经贸,烤五花肉 烤玉米 培根卷,36,7.4,6.3,6.4,37
饺子缘(白广路店) 分店,/shop/3021592,小吃快餐,西城区广安门内大街白广路33号 83555330,饺子 广内大街,饺子 砂锅白菜豆腐 鸡蛋西红柿饺子,38,7.1,6.7,6.7,37
王鹏烤串,/shop/3649948,小吃快餐,昌平区天通苑6区北门对面 15810028092,烧烤 天通苑,鸡翅 小排 扇贝,39,7.7,6.3,7.6,37
茹心意一碗羊汤(柳芳店),/shop/14179796,小吃快餐,朝阳区柳芳北街6号速8酒店 18910138717,小吃快餐 亮马桥/三元桥,手抓羊肉 烧饼 羊汤,45,7.5,8,7.9,37
小仁烤肉,/shop/3646255,小吃快餐,通州区南大街42号 80883508,烧烤 新华大街,烤牛肉 烤羊肉 牛筋,44,7.4,6,7.4,37
大地餐厅,/shop/509448,小吃快餐,朝阳区大屯路甲11号 64889855,快餐/简餐 亚运村,奶油烤杂拌 罐焖牛肉,43,5.2,4.9,4.9,37
牧雨轩,/shop/2226832,小吃快餐,朝阳区建国门外大街甲6号中环世贸中心B2楼 65630108,快餐/简餐 建外大街,三杯鸡 风味茄子 小炒童子鸡,50,6.1,6.9,6.1,37
爆肚盛,/shop/4225453,小吃快餐,朝阳区麦子店街6号楼北侧 ,老北京小吃 亮马桥/三元桥,爆肚 门钉肉饼,42,5.8,5.8,6.1,37
玉林串串香(望京店),/shop/13801342,小吃快餐,朝阳区利泽西二路 64785334,其他小吃 望京,油碟 锅底 麻酱,64,7.1,7.1,7.3,37
红盛号炭烤羊腿(北潞园店) 分店,/shop/5680340,小吃快餐,房山区房山区良乡政通路27号 15712865177,烧烤 清真菜,烤羊腿 碳烤羊腿 炭烤金针菇,62,8,7.5,7.7,37
八面馆,/shop/2098063,小吃快餐,东城区金宝街97号丽亭酒店1楼 85221999-3622,寿司/简餐 烧烤 王府井/东单,日式拉面 云吞面 地狱牛肉丸拉面,61,7.1,8.1,7.7,37
大馅水饺家常菜,/shop/2849344,北京菜,朝阳区长虹桥南 65824591,家常菜 朝阳公园/团结湖,水饺 锅贴 肉三鲜水饺,25,7.7,6.9,7.4,37
鸿源一品,/shop/4521228,北京菜,朝阳区新源里街18号 57256706,家常菜 粥店 亮马桥/三元桥,西红柿炖牛腩 麻辣香锅,24,5.9,6.2,6,37
蓝天御龙轩酒家,/shop/2844334,北京菜,朝阳区新源里顺源南街3号楼 64674125,家常菜 亮马桥/三元桥,烤鸭,38,6,6.5,6.1,37
念母恩(紫竹桥店) 分店,/shop/3386077,北京菜,海淀区车道沟东路 68485799,家常菜 紫竹桥,饺子 拔丝白薯 滑子菇炒肉片,36,7.1,6.9,7.3,37
建国酒家,/shop/2459707,北京菜,朝阳区呼家楼北街团结湖路路口西侧 65021107,家常菜 朝阳公园/团结湖,宫保鸡丁 红烧带鱼 酱爆鸡丁,31,6.8,6.1,6.3,37
老张家菜馆,/shop/2087326,北京菜,海淀区万寿路西街 68211080,家常菜 公主坟/万寿路,宫保鸡丁 糖醋里脊 平锅酱香茄子,33,6.7,6.4,7.1,37
金马驹垂钓园,/shop/2827339,北京菜,近郊怀柔区九渡河镇黄花城 61651816,农家菜 怀柔,炸花椒芽 烤鱼 虹鳟,47,7,7.1,7.2,37
立春小馆(什刹海店) 分店,/shop/5743018,北京菜,西城区爱民街丁2号 66517080,家常菜 什刹海,春饼 炒合菜 赛螃蟹,48,6.3,6.5,6.2,37
老家印象原味厨房(北太平庄店) 分店,/shop/3678691,北京菜,海淀区北三环中路43号院 82240090,农家菜 婚宴酒店 北太平庄,酸汤鮰鱼,47,7.6,7.8,7.6,37
汆花鲢饭店(河北村店),/shop/2806561,北京菜,顺义区顺义区南彩镇河北村 89476788,家常菜,汆花鲢 葱爆鹿肉,42,7.3,6.7,6.7,37
白洋淀特色,/shop/3265138,北京菜,昌平区小汤山镇大柳树环岛南200米 61795951,家常菜 小汤山,嘎鱼 鱼锅,55,7.6,6.4,6.8,37
花园路烤鸭店,/shop/4529819,北京菜,海淀区花园路17号维也纳酒店1楼 57182518,烤鸭 北太平庄,烤鸭 干锅鸭头 爆三样,68,5.6,6.1,5.5,37
葫芦娃小院,/shop/8911108,北京菜,近郊怀柔区芦庄村104号 13601331594,农家菜 怀柔,特色:无线上网??供应早餐??有下午茶,91,5.9,6.4,6.2,37
临湖轩,/shop/2495926,北京菜,东城区安定门外蒋宅口柳荫公园湖畔 84122679,官府菜 婚宴酒店 安定门,竹宴一品鲜 香酥大虾排,235,5.4,7.2,6.3,37
达美乐披萨(花园桥店),/shop/14895661,西餐,海淀区西三环北路91号楼1楼北侧 4008825252,比萨 紫竹桥,美式风情土豆披萨 披萨 双虾披萨,37,7.8,7.7,7.9,37
胡椒厨房 分店,/shop/10016062,西餐,海淀区翠微路5号翠微凯德MALLB1楼 ,西式简餐 公主坟/万寿路,牛肉饭,38,6.8,7,7.2,37
福樱兰日本料理,/shop/5741527,日本,通州区梨园东里2号 60520018,日本料理 梨园,三文鱼刺身 烤鳗鱼 三文鱼,140,7,7.3,7.2,37
江户前寿司店(丽都店) 分店,/shop/8691661,日本,朝阳区芳园西路6号1楼 56436700,日本料理 酒仙桥,寿司拼盘 肥三文鱼 生蚝,194,8,8.1,8.3,37
八百碗,/shop/2438866,川菜,海淀区人民大学校园内操场南侧 ,川菜 中关村,宫保鸡丁盖饭 鱼香肉丝盖饭,13,5.7,5.8,5.3,37
京川人家酒楼,/shop/2199664,川菜,东城区前门大栅栏西街店43号 63020565,川菜 前门,炸灌肠,38,5.3,5.4,5.7,37
蜀宴人家,/shop/4534654,川菜,西城区地安门外大街134号 64041477,川菜 地安门,烤鱼 担担面 龙抄手,33,6.6,6.8,6.8,37
尚引鱼酷,/shop/3644062,川菜,通州区物资学院路天赐良园东三期门口 13601241955,烤鱼,青花椒腰花 梭边鱼 水煮鱼,47,6.6,6.9,6.9,37
麻辣香锅,/shop/2479981,川菜,朝阳区建国路93号院万达广场新世界彩旋百货6楼 ,香锅 大望路,宽粉 牛肉 青笋,43,7.5,6.9,7.6,37
黄记煌三汁焖锅(机场南路店) 分店,/shop/1935844,川菜,朝阳区首都机场南路1号楼 13901046384,其他火锅 香锅 首都机场,鲶鱼 鸡翅 泡饼,46,5.6,5.3,4.8,37
年年笑麻辣香锅,/shop/14726953,川菜,朝阳区和平东桥樱花东街4号年年笑快餐2楼麻辣香锅 ,香锅 对外经贸,麻辣香锅 烤羊肉串 黑糖山楂茶,47,-,-,-,37
陈阿婆麻辣香锅(五棵松店) 分店,/shop/5808370,川菜,海淀区复兴路32号院东物业楼内 68232351,香锅 五棵松,麻辣香锅 梭边鱼 香锅虾,51,7.2,7.2,7.4,37
拿渡麻辣香锅(光彩店) 分店,/shop/5337838,川菜,丰台区光彩路石榴园甲36号 67211882,香锅 刘家窑,鸡翅 牛蛙 西兰花,58,6,7,7,37
伍加壹烤鱼,/shop/2382793,川菜,朝阳区酒仙桥路13号 64388553,烤鱼 酒仙桥,麻辣烤鱼 烤鱼,51,6.5,7.3,6.8,37
李家大院,/shop/5542789,川菜,顺义区孙河京密路238号 84702822,川菜 创意菜,捞汁素什锦 李家三江鱼 烤鸭,83,6.4,6.9,6.7,37
金谷仓总店(幸福三村店) 分店,/shop/507729,川菜,朝阳区三里屯北小街1号 64637389,川菜 三里屯,冰淇淋 担担面,110,6.4,7.8,7.3,37
老石寨筋头巴脑老鸭汤(龙翔路店) 分店,/shop/2739976,火锅,海淀区龙翔路4号 89132282,其他火锅 北太平庄,筋头巴脑,36,6.6,5.3,5.9,37
魏老香(马驹桥店) 分店,/shop/3000571,火锅,通州区马驹桥商业街向东50米 60502400,其他火锅,麻辣火锅,47,6.3,6.8,7,37
黄记煌三汁焖锅(机场南路店) 分店,/shop/1935844,火锅,朝阳区首都机场南路1号楼 13901046384,其他火锅 香锅 首都机场,鲶鱼 鸡翅 泡饼,46,5.6,5.3,4.8,37
金顺风肥牛(和平里店) 分店,/shop/2523673,火锅,朝阳区和平里兴化路971号 64260118,其他火锅 安贞 和平里,肥牛 五彩杂面,48,6.7,6.9,6.9,37
清真金响泉水涮肉(四季青桥店),/shop/3166921,火锅,海淀区四季青桥西 88441289,涮羊肉 颐和园,羊肉串 泉水涮肉 羊蝎子,60,7.6,6.9,7.2,37
和庆斋(昌平西环店) 分店,/shop/3540493,火锅,昌平区西环路26号 89700611,羊蝎子 昌平镇,羊蝎子,57,7.4,6.5,6.6,37
苗韵竹荪鹅(阜石路店) 分店,/shop/2863699,火锅,海淀区阜石路龙徽葡萄酒厂附近 88636996,其他火锅 五棵松,竹荪鹅火锅 竹荪 卤鹅肉,59,7.2,7.4,7.5,37
上鱼舫(天通苑店) 分店,/shop/5294974,火锅,昌平区立汤路58号 89751123,其他火锅 天通苑,山珍汤 滑牛肉 井冈山豆皮,69,6.9,6.8,7.4,37
桐记小灶儿牛板筋火锅,/shop/14711957,火锅,西城区鼓楼西大街甘露胡同内200米路东第二家 64457145,火锅 什刹海,板筋大锅 芝士丸 泡饼,70,-,-,-,37
金久天(杨庄店),/shop/2708140,西北菜,石景山区古城路北端丁字路口 68862039,西北菜 古城/八角,肉夹馍 羊肉泡馍 羊杂汤,25,8.1,7.2,7.6,37
陕味聚(六里桥北店) 分店,/shop/4701303,西北菜,丰台区六里桥北里甲1号 63275855,西北菜 粉面馆 六里桥/丽泽桥,肉夹馍 岐山臊子面 油泼面,21,7.1,6.5,6.7,37
潮闽农家海鲜,/shop/5858829,海鲜,海淀区温阳路 62489281,海鲜 海淀其它,辣炒花蛤 螃蟹粥 龙虾,85,7.4,6.4,7.2,37
伊尹海参馆(远大路店) 分店,/shop/4525174,海鲜,海淀区远大路西39号青清大厦2楼 52836507,海鲜 远大路,海参 冲汤活海参 烤乳鸽,461,7.7,8.1,8.1,37
伊尹海参馆(花园东路店) 分店,/shop/3625258,海鲜,海淀区花园东路30号花园饭店东楼 82075116,海鲜 婚宴酒店 北太平庄,鸡汤海参 海参刺身 武大郎烧饼,312,6.9,7.3,7.7,37
少林素斋,/shop/5164958,素菜,朝阳区建国路58号院2号楼 85742060,素菜 大望路,水煮鱼 喜气洋洋 三杯杏鲍菇,113,7,7.6,7.3,37
金台饭店花江厅,/shop/2394052,贵州菜,西城区地安门西大街38号金台饭店2楼 66529988,贵州菜 婚宴酒店 地安门,狗肉火锅 自制酸奶,139,7.9,8,7.8,37
大江峡酒楼,/shop/5544539,湖北菜,丰台区富丰路4号工商联大厦1-2楼 63730808,湖北菜 看丹桥,莲藕炖排骨 五香锅盔 干锅鸡仔,75,6.8,7.2,6.6,37
永记杂粮煎饼,/shop/5457740,小吃快餐,朝阳区潘家园东里18号楼 ,其他小吃 劲松/潘家园,煎饼 杂粮煎饼 豆浆,5,7.8,7,7.8,36
老磁器口豆汁店(方庄店) 分店,/shop/8621436,小吃快餐,丰台区芳古路芳群园四区19号楼 ,老北京小吃 方庄,豆汁儿 面茶 爆肚和肉饼,10,7.8,7.5,7.7,36
宫门口馒头 分店,/shop/2804578,小吃快餐,丰台区角门北路 ,熟食 食品茶酒 洋桥/木樨园,豆包 馒头 烤馒头,4,7.2,6.3,7,36
麦多馅饼(万泉庄店) 分店,/shop/2861839,小吃快餐,海淀区万泉河路93号 89667388,其他小吃 苏州桥,麻辣鸡肉馅饼 黑椒牛肉馅饼 猪肉蘑菇馅饼,4,7.7,7.4,7.7,36
章鱼小丸子(西单明珠店) 分店,/shop/2497297,小吃快餐,西城区横二条59号西单明珠商场B1楼 ,其他小吃 西单,章鱼小丸子,6,6.7,6.2,6.7,36
大米凉皮 分店,/shop/2554153,小吃快餐,海淀区翠微路口北 ,其他小吃 公主坟/万寿路,凉皮 肉夹馍,7,7.6,5.2,6.2,36
台湾盐酥鸡 分店,/shop/2433307,小吃快餐,多家连锁店 ,快餐/简餐,特色:随便吃吃,7,6.4,5.8,5.8,36
桃酥皇(西坝河店),/shop/2394460,小吃快餐,朝阳区西坝河南里燕丰商场 86056328,零食 食品茶酒 左家庄,桃酥 瓦片酥,12,6.8,6.6,6.9,36
庆丰包子铺(翠微店) 分店,/shop/4024672,小吃快餐,海淀区翠微路1号 68255108,包子 公主坟/万寿路,炒肝 素三鲜 牛肉包子,13,6.6,6.9,6.3,36
庆丰包子铺(田村店) 分店,/shop/3093181,小吃快餐,海淀区永定路田村半壁店乐府江南小区对面 ,包子 五棵松,猪肉大葱 包子 梅干菜包子,13,6.9,6.7,6.8,36
龙文桂林米粉,/shop/3148120,小吃快餐,海淀区清华东路17号中国农业大学东校区旁 62394438,粉面馆 五道口,酸辣笋尖 煲仔饭 酸辣笋尖米粉,13,7.2,6.7,7.3,36
小米鸡排盐酥鸡 分店,/shop/8673186,小吃快餐,东城区南锣鼓巷南口 13810160206,其他小吃 地安门,爆浆鸡排 脆皮鸡排 甘梅地瓜,14,7.6,7.4,7.6,36
护国寺小吃店(和平西街店) 分店,/shop/8996726,小吃快餐,东城区和平西街小黄庄路1-9号 84285259,老北京小吃 和平里 安贞,豌豆黄 驴打滚 艾窝窝,14,6.8,6.6,6.5,36
三元梅园(五彩城店) 分店,/shop/8693532,小吃快餐,海淀区清河中街68号华润五彩城二期5楼L557a号 ,老北京小吃 清河,双皮奶 红豆双皮奶 单卷,15,7.6,7.8,7.9,36
辉煌国际地下美食广场,/shop/4098386,小吃快餐,海淀区上地十街1号辉煌国际广场内 ,快餐/简餐 上地,兰州拉面 饺子,15,6.1,5.4,6.2,36
第1佳大鸡排(团结湖店) 分店,/shop/6231919,小吃快餐,朝阳区团结湖东里 ,其他小吃 朝阳公园/团结湖,大鸡排 盐酥鸡 爆浆大鸡排,15,7.3,6.9,7,36
栗子于,/shop/2049505,小吃快餐,东城区鼓楼东大街259号 13717807948,零食 食品茶酒 安定门,栗子 柿饼 糖炒栗子,15,7.6,6.6,6.9,36
重庆麻辣烫,/shop/2608741,小吃快餐,东城区雍和宫大街 ,麻辣烫 安定门,麻辣烫 油面筋,16,7.4,6.6,7.1,36
陕西biangbiang面,/shop/3342091,小吃快餐,海淀区皂君庙路27号 62151990,粉面馆 北下关,biang biang面,16,7.3,6.7,6.8,36
老杨干果店(学院南路店) 分店,/shop/5396829,小吃快餐,海淀区学院南路21号 13601317121,零食 食品茶酒 北下关,糖炒栗子 花生 大瓜子,17,8,7.8,8.1,36
叶姐螺蛳粉,/shop/8018311,小吃快餐,东城区交道口南大街110号 ,粉面馆 东直门,招牌螺狮粉 烧仙草,17,7.1,6.9,7.6,36
六九豆浆饺子(卧龙环岛店) 分店,/shop/2700820,小吃快餐,顺义区顺义区西门外卧龙环岛铁桥西 81498840,快餐/简餐,包子 饺子 豆腐脑,17,6.9,6.7,6.3,36
鼎好美食广场,/shop/2756998,小吃快餐,海淀区中关村大街3号鼎好电子商城5楼 ,快餐/简餐 中关村,麻辣香锅,17,6,5,5.4,36
老家肉饼(垡头店) 分店,/shop/3272206,小吃快餐,朝阳区垡头4号5号楼间 67383462,快餐/简餐 十八里店,馄饨 肉饼 牛肉面,17,7,7.3,7.1,36
怪秀才珍味米线,/shop/5651856,小吃快餐,海淀区中关村南大街6号铸成大厦F16号 56127348,粉面馆 魏公村,营养菌汤 茄汁牛肉 鸡肉过桥米线,18,7.5,7.4,7.8,36
庆丰包子铺(果园物美店) 分店,/shop/3579499,小吃快餐,通州区通朝大街103号果园物美1楼 ,包子 果园,梅干菜包子 炒肝 鲜虾菜心,18,6.7,6.8,6.8,36
二姐卤煮,/shop/3327799,小吃快餐,西城区新街口东街大半截胡同附近 ,老北京小吃 新街口,卤煮 炸灌肠,19,7.5,6.4,7.7,36
