name,url,id,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
蜀香记,/shop/2488009,2488009,川菜,西城区钟声胡同27号 66068769,香锅 西单,香锅鱼 麻辣香锅 油豆皮,62,8,7.2,8.4,513,116.38421,39.915516
悦食悦香,/shop/3014923,3014923,自助餐,朝阳区建国门外大街2号银泰中心B1楼 85671568,创意菜 自助餐 建外大街 国贸,杨枝甘露 夫妻肺片 蒜香排骨,136,7.8,8.5,8,512,116.46583,39.913334
印巷小馆(双榆树店) 分店,/shop/8849767,8849767,北京菜,海淀区双榆树三街双榆树西里6号楼3号 62531156,家常菜 中关村 双榆树,金包咖喱鸡 甜汁爆鲜虾 印象红盖,72,8.3,8.5,8.3,512,116.32876,39.973938
大鸭梨烤鸭店(左家庄店) 分店,/shop/581652,581652,北京菜,朝阳区左家庄前街1号 64672521,烤鸭 左家庄,烤鸭 水煮鱼 大拌菜,62,8,8.1,7.9,512,116.450676,39.95928
品味中西餐烤肉自助,/shop/3639751,3639751,自助餐,海淀区中关村南大街2号华宇时尚购物中心北侧B1楼 51727100,自助餐 中关村,鸡翅 扇贝 烤菠萝,63,7.7,7.9,7.8,511,116.32966,39.97106
呷哺呷哺(安贞店) 分店,/shop/2056714,2056714,火锅,朝阳区北三环安贞西里5区4号安贞华联商厦2楼F2-05号 ,其他火锅 安贞,麻酱小料 豆皮 羊肉,40,8.2,7.3,7.6,511,116.40759,39.977024
福满园,/shop/516303,516303,北京菜,朝阳区新源南路10号 64618656,家常菜 亮马桥/三元桥,红烧带鱼 排骨炖豆角 小碗牛肉,58,8.6,6.4,7.2,510,116.457825,39.953148
新侨饭店咖啡厅,/shop/511509,511509,自助餐,东城区崇文门西大街1号新侨饭店A座大厅 65133366-2001,自助餐 崇文门,甜点 三文鱼 北极贝,92,6.3,7.6,6.9,508,116.42335,39.907677
秦记香辣蟹(方庄店) 分店,/shop/509972,509972,川菜,丰台区方庄路芳星园二区9号楼 67619110,香锅 方庄,香辣蟹 笋丁 乌江鱼,136,8.5,6.1,6.3,508,116.44493,39.869774
净心莲(丽都店) 分店,/shop/1922929,1922929,素菜,朝阳区将台路6号丽都假日饭店3楼 64376288,素菜 酒仙桥,一指禅 手卷 水煮鱼,212,8.4,9.1,9,508,116.4855,39.982803
金百万烤鸭店(良乡店) 分店,/shop/2243065,2243065,北京菜,房山区房山区良乡西潞北大街1号 89366388,烤鸭 婚宴酒店,烤鸭 精品烤鸭 水煮鱼,56,8,8.1,8.2,508,116.14222,39.739967
好伦哥(航天桥店) 分店,/shop/510572,510572,自助餐,海淀区阜成路51-2号2楼 88410081,自助餐 航天桥,烤鸡翅 鸡翅 冰激淋,49,7.2,7.7,7.5,508,116.31156,39.93046
106餐厅(南新园中路店) 分店,/shop/2780689,2780689,北京菜,朝阳区南新园中路106号 87318949,鲁菜 家常菜 劲松/潘家园,红烧舟山带鱼 香酥鸭 老妈茄子,87,8.7,8.6,8.5,508,116.47417,39.87432
羯子李(西便门总店) 分店,/shop/509423,509423,火锅,西城区西便门西里7号楼1楼 83114265,羊蝎子 婚宴酒店 广外大街,羊蝎子 白汤蝎子 麻豆腐,74,8.4,7.3,7.5,507,116.35817,39.904312
便宜坊烤鸭店(鲜鱼口店) 分店,/shop/4081966,4081966,北京菜,东城区前门大街东侧鲜鱼口老字号餐饮一条街 67132536,烤鸭 前门,烤鸭 芥末鸭掌 盐水鸭肝,117,8.6,8.6,8.6,507,116.40473,39.902393
松子日本料理(华威桥店) 分店,/shop/2853805,2853805,日本,朝阳区南新园西路8号 87359890,日本料理 劲松/潘家园,烤鳗鱼 金针菇牛肉卷 寿司,123,8.6,8.6,8.6,506,116.47093,39.87414
嘉和一品粥(双安店) 分店,/shop/561638,561638,小吃快餐,海淀区双榆树西里33号 82612606,粥店 双榆树,皮蛋瘦肉粥 一品粥 锅贴,28,7.5,7.3,7,506,116.33138,39.97413
天下盐(大山子店) 分店,/shop/507643,507643,川菜,朝阳区酒仙桥2号大山子798艺术工厂 59789623,川菜 酒仙桥,黄氏牛肉 炝锅鱼 二毛鸡杂,66,7.4,6.9,6.4,505,116.500175,39.990493
黔鼎贵州牛肉汤,/shop/6016197,6016197,贵州菜,海淀区翠微路26号 68158053,贵州菜 公主坟/万寿路,牛肉汤 烧饼 粉蒸牛肉,26,8.3,8,8.2,505,116.30917,39.91521
大鸭梨烤鸭店(红庙店) 分店,/shop/4183553,4183553,北京菜,朝阳区金台里甲15号万惠商场3楼 85996969,烤鸭 婚宴酒店 大望路,烤鸭 宫保鸡丁 蓝莓山药,64,8.6,8.5,8.4,505,116.48426,39.923058
愚掌门鱼火锅(西坝河店) 分店,/shop/3181801,3181801,火锅,朝阳区西坝河光熙门北里甲26号 64290488,鱼火锅 左家庄,斑鱼片 斑鱼锅 绿豆爽,83,8.5,8,7.9,504,116.44212,39.97309
老上海城隍庙小吃(安定门店) 分店,/shop/510557,510557,小吃快餐,东城区安定门外西河沿14号楼 84121809,快餐/简餐 安定门,叉烧包 鸡腿饭 荠菜馄饨,21,6.3,5.5,5.4,504,116.41362,39.957676
俏江南(丰联广场店) 分店,/shop/2404885,2404885,川菜,朝阳区朝阳门外大街18号丰联广场4楼 65889606,川菜 婚宴酒店 朝外大街,极品江石滚肥牛 水煮鱼 毛血旺,124,8.2,8.8,8.8,501,116.44473,39.929867
雅玛花式铁板烧餐厅(工体店) 分店,/shop/3630649,3630649,日本 自助餐,朝阳区工体东路丙2号中国红街1楼108号 85871377,自助餐 日式烧烤/铁板烧 三里屯,开背虾 火焰牛排 蒜蓉开背虾,189,8.1,8,8.1,500,116.457375,39.938335
面爱面(西直门外大街店) 分店,/shop/512389,512389,小吃快餐,西城区西直门外大街137号 68349484,快餐/简餐 西直门/动物园,骨汤拉面 面爱面 彩豆刨冰,31,7,6.6,6.6,500,116.34806,39.944492
锦庭火锅道,/shop/6209778,6209778,川菜 火锅,朝阳区工体北路8号工人体育场内22号看台对面50号楼 65538558,火锅 川菜 三里屯,虾滑 鲜鸭肠 红白豆腐,143,9.1,9.2,9,500,116.45382,39.936813
德川家日本料理(富力城店) 分店,/shop/515909,515909,日本,朝阳区东三环中路乙16号世桥国贸公寓 87762765,日式自助 国贸,三文鱼 烤鳗鱼 生鱼片,161,7.2,7.5,7,500,116.46848,39.90499
大清花(金泉广场店) 分店,/shop/3498244,3498244,小吃快餐 东北菜,朝阳区大屯北路301-317号金泉广场F座6号大堂3层 84874545,东北菜 饺子 亚运村,饺子 拔丝红薯 锅包肉,64,7.9,8,7.6,500,116.41793,40.01226
眉州东坡酒楼(万柳华联店) 分店,/shop/4183307,4183307,川菜,海淀区巴沟路2号华联万柳购物中心3楼 59683550,川菜 婚宴酒店 苏州桥,东坡肘子 宫保鸡丁 担担面,70,8.4,8.4,7.9,498,116.30158,39.979927
愚掌门鱼火锅(当代商城店) 分店,/shop/3181804,3181804,火锅,海淀区双榆树西里18号 62533287,鱼火锅 双榆树,斑鱼 斑鱼片 斑鱼锅,87,9,8.2,8.3,497,116.33039,39.975567
小肥羊(国展店) 分店,/shop/510624,510624,火锅,朝阳区西坝河中里34号 64651106,其他火锅 左家庄,鸳鸯滋补锅 羊肉 羔羊肉,66,7.9,7.2,7.4,497,116.44695,39.968044
大鸭梨烤鸭店(天通西苑店) 分店,/shop/582772,582772,北京菜,昌平区东小口镇天通苑五区11号楼 84825711,烤鸭 婚宴酒店 天通苑,烤鸭 水煮鱼 宫保鸡丁,61,8,8,7.8,497,116.42286,40.072376
沸腾夜话(阜成路店) 分店,/shop/2294932,2294932,火锅,海淀区阜成路北三街工商大学旁 68988398,其他火锅 航天桥,冷锅鱼 虾滑 金针菇,62,8.2,8,8,496,116.32158,39.932297
渝乡人家(北京大学店) 分店,/shop/511590,511590,川菜,海淀区北四环西路68号左岸工社2楼 82676898,川菜 苏州桥,水煮鱼 毛血旺 馋嘴蛙,72,8.1,8.3,8.1,495,116.310745,39.990223
鸿运楼烤鸭店(花园路店) 分店,/shop/512917,512917,北京菜,海淀区花园路2号 62032665,烤鸭 婚宴酒店 北太平庄,烤鸭 宫暴鸡丁 精品烤鸭,54,7.3,6.1,6.3,495,116.37239,39.983734
正院大宅门(三里屯店) 分店,/shop/2034289,2034289,北京菜,朝阳区工体北路甲2号盈科中心西部4楼 65392668,官府菜 婚宴酒店 三里屯,宅门宫保大鸡球 蓝莓山药 菌汤蟹黄狮子头,126,7.5,8.5,8,494,116.46526,39.938457
郭林家常菜(沙窝店) 分店,/shop/513652,513652,北京菜,海淀区太平路19号2-3楼 68289916,家常菜 婚宴酒店 五棵松,烤鸭 蟹黄豆腐 水煮鱼,67,7.6,7.6,6.8,494,116.28498,39.906418
呷哺呷哺(建外SOHO店) 分店,/shop/580063,580063,火锅,朝阳区东三环中路39号建外SOHO4号楼0408号 ,其他火锅 国贸,麻酱小料 金针菇 拼盘,40,8.1,6.8,7,494,116.46727,39.910927
老边饺子馆(金源店) 分店,/shop/512962,512962,小吃快餐,海淀区远大路1号金源新燕莎MALL5楼 88874912,饺子 远大路,饺子 锅包肉 蒸饺,51,7,6.6,6.6,493,116.29804,39.96506
开封第一楼,/shop/580993,580993,小吃快餐,东城区东四北大街276号 64016563,包子 东四,传统灌汤包 灌汤包 八宝粥,37,6.9,5.8,5.2,493,116.42387,39.936913
东方饺子王(和平里店) 分店,/shop/513545,513545,小吃快餐,东城区和平里东街六区16号 84215826,饺子 和平里,三鲜饺子 黄瓜虾仁饺子 土豆丝,31,8.8,8.5,8.6,492,116.43149,39.961197
晚枫亭(石佛营店) 分店,/shop/2363548,2363548,日本,朝阳区石佛营东里108号楼 85826788,日式烧烤/铁板烧 日式自助 朝阳公园/团结湖,烤鳗鱼 三文鱼刺身 千岛酱烤大虾,185,8.3,8.6,8.2,491,116.50866,39.94158
秦记柳州螺蛳粉,/shop/3222265,3222265,小吃快餐,东城区美术馆后街74号 64066510,其他小吃 东四,螺蛳粉 酸笋 绿豆沙,20,8.6,7.1,7.9,491,116.415794,39.933746
良匠烤羊腿中式烧烤,/shop/5370572,5370572,小吃快餐,海淀区交通大学路 62226090,烧烤 北下关 西直门/动物园,烤羊腿 烤羊肉串 秘制烤羊排,74,8.6,8.2,8.4,491,116.354065,39.955383
汉堡王(机场T3店) 分店,/shop/2468473,2468473,西餐,朝阳区首都机场3号航站楼5楼 64558294,西式简餐 首都机场,皇堡 薯条 洋葱圈,36,8.4,7.7,7.8,490,116.62184,40.060703
便宜坊烤鸭店(富丰路店) 分店,/shop/2568775,2568775,北京菜,丰台区丰台镇富丰路2号星火科技大厦2楼 63771988,烤鸭 婚宴酒店 北大地,烤鸭 蓝莓山药 盐水鸭肝,106,8,8.4,8.1,490,116.292076,39.841976
宇飞牛肉面,/shop/1920478,1920478,小吃快餐,朝阳区垂杨柳西里13号楼 ,粉面馆 劲松/潘家园,牛肉面 炸鸡排 小碗牛肉,21,8.1,5.5,6.5,488,116.46175,39.89419
延吉丰茂串城(广顺北大街店) 分店,/shop/3308968,3308968,小吃快餐,朝阳区广顺北大街17号六佰本商业区北区2-3楼 64705988,烧烤 望京,羊肉串 五花肉卷金针菇 冷面,75,8.5,8.2,8.3,488,116.47354,40.015293
食盅汤(北土城店) 分店,/shop/513165,513165,川菜,海淀区北土城西路177号 62036867,香锅 北太平庄,鸡杂锅 土豆泥 酸菜炒饭,61,8.3,6.3,6.7,488,116.36828,39.982746
簋街仔仔(簋街总店) 分店,/shop/2758486,2758486,小吃快餐 川菜,东城区东直门内大街181-3号 64055537,川菜 烧烤 东直门,麻辣小龙虾 烤鱼 烤蜜汁鸡翅,85,7.8,7.3,7.4,488,116.429985,39.947292
比格比萨(公主坟店) 分店,/shop/1909417,1909417,自助餐,海淀区公主坟城乡贸易中心东侧商业楼2楼 68156315,比萨 自助餐 公主坟/万寿路,鸡翅 比萨 蛋挞,52,6.7,6.6,6.7,488,116.31595,39.915417
向阳屯食府,/shop/508325,508325,东北菜,海淀区万泉河路26号 62562967,东北菜 苏州桥,猪肉炖粉条 酸菜白肉 贴饼子小鱼,66,6.7,7.8,6.8,487,116.30312,39.99954
秦唐府(东四店) 分店,/shop/2648323,2648323,小吃快餐 西北菜,东城区东四北大街128号 64071211,西北菜 其他小吃 东四,肉加馍 羊肉泡馍 稠酒,31,8.6,8.2,8.2,487,116.423676,39.941772
康仔港式云吞粉面(新街口店) 分店,/shop/513758,513758,小吃快餐,西城区新街口南大街32号 83229218,粉面馆 新街口,鲜虾云吞 云吞面 鲜肉云吞,27,7.2,7.2,7.1,487,116.379425,39.945496
呷哺呷哺(朝阳大悦城店) 分店,/shop/4060333,4060333,火锅,朝阳区朝阳北路101号朝阳大悦城8楼8F21号 ,其他火锅 十里堡,麻酱 豆皮 肥牛,42,8.6,8.2,8.3,487,116.52422,39.9298
馅老满(东四店) 分店,/shop/4112258,4112258,小吃快餐,东城区东四北大街316号 84025779,饺子 东四,老满招牌饺子 饺子 炸灌肠,40,8.1,7.8,7.8,486,116.42389,39.936512
又盛元日本料理,/shop/513220,513220,日本,丰台区右安门外北京商务会馆对面 63292698,日式自助 开阳里,三文鱼 烤鳗鱼 北极贝,124,7.3,6.8,6.6,485,116.37539,39.871655
新辣道鱼火锅(西坝河店) 分店,/shop/2871994,2871994,火锅,朝阳区西坝河光熙门北里34-9号 64263398,鱼火锅 左家庄,梭边鱼 土贡梅煎 徐妈豆腐,84,8.7,8.4,8.4,485,116.44096,39.974995
三里屯面馆(三里屯一店) 分店,/shop/2123389,2123389,小吃快餐 川菜,朝阳区三里屯3.3后门临街居民楼2楼 64158098,粉面馆 川菜 三里屯,茄子肉丁面 辣爆小公鸡面 黄瓜苗,54,8.6,6.7,7.3,485,116.461334,39.94027
桥香园过桥米线(东单店) 分店,/shop/1914847,1914847,小吃快餐,东城区东单北大街76号 65260973,云南菜 粉面馆 王府井/东单,米线 秀才米线 糖醋排骨,27,6.9,6,5.9,485,116.424515,39.918777
郭林家常菜(牡丹园店) 分店,/shop/513304,513304,北京菜,海淀区花园路甲2号 82021626,家常菜 婚宴酒店 北太平庄,宫爆鸡丁 精品烤鸭 鱼香肉丝,56,6.9,6.6,6.4,485,116.37604,39.984158
光明楼麻辣烫,/shop/581839,581839,小吃快餐,东城区光明楼华普超市西胡同内 ,麻辣烫 广渠门,麻辣烫 凉面 凉皮,19,7.4,4.7,4.8,484,116.44517,39.89042
大鸭梨烤鸭店(车站路店) 分店,/shop/511294,511294,北京菜,通州区车站路37号 69515103,烤鸭 婚宴酒店 梨园,烤鸭 水煮鱼 宫保鸡丁,61,8,8,7.7,484,116.668594,39.911922
李老爹(首地大峡谷店) 分店,/shop/4219659,4219659,川菜,丰台区南三环西路16号首地大峡谷购物中心4楼F4-11商铺 87562435,川菜 草桥,香辣蟹 香辣虾 酸梅汤,58,7.8,7.9,7.9,483,116.37268,39.86031
鑫巴蜀水煮鱼川菜馆(通州店) 分店,/shop/515600,515600,川菜,通州区车站路29号 69522039,川菜 婚宴酒店 梨园,水煮鱼 宫保鸡丁 烤鸭,57,7.7,6.8,6.5,482,116.66893,39.90769
龙顺园麻辣香锅(机场店) 分店,/shop/512781,512781,川菜,朝阳区首都机场南路2号 64573581,香锅 首都机场,青笋 午餐肉 香辣虾,68,8.1,6,6.8,482,116.60172,40.053806
三元梅园(西四店) 分店,/shop/511566,511566,小吃快餐,西城区西四南大街51号 66176381,老北京小吃 西四,双皮奶 奶酪 原味奶酪,15,8.1,6.4,6.8,481,116.37979,39.927834
俏巴妹(国展店) 分店,/shop/3342754,3342754,川菜,朝阳区西坝河中里朝阳百货大楼1楼 64664542,香锅 烤鱼 左家庄,烤鱼 蕨根粉 蓝莓山药,65,8.3,8.3,8.4,481,116.44947,39.970245
呷哺呷哺(甘家口店) 分店,/shop/511547,511547,火锅,海淀区三里河路17号甘家口大厦6楼 ,其他火锅 航天桥,麻酱 金针菇 豆皮,38,8.3,7.6,7.8,481,116.340195,39.932915
东方饺子王(健德桥店) 分店,/shop/4669453,4669453,小吃快餐,海淀区祁家豁子甲2号2楼西侧 62019639,饺子 北太平庄,黄瓜鲜虾水饺 饺子 拌土豆丝,34,8.7,8.8,8.7,481,116.386557,39.982484
眉州东坡酒楼(王府井店) 分店,/shop/5439398,5439398,川菜,东城区王府井大街88号乐天银泰百货7楼 4008527527,川菜 婚宴酒店 王府井/东单,东坡肘子 宫保鸡丁 东坡肉,74,8.9,9,8.8,480,116.41794,39.922016
沸腾夜话(甘家口店) 分店,/shop/2831302,2831302,火锅,西城区三里河路39号 68365888,其他火锅 月坛,梭边鱼 虾滑 冷锅梭边鱼,64,8.1,8.1,8.2,480,116.34055,39.931076
第一锅羊蝎子火锅,/shop/2059072,2059072,火锅,昌平区天通苑西一区北门东侧路南 84842862,羊蝎子 天通苑,羊蝎子 面片 宽粉,64,8.9,6.9,7.8,480,116.415474,40.072273
鱼婆婆,/shop/2588851,2588851,火锅,朝阳区外馆斜街甲1-12号 51337655,其他火锅 安贞,梭边鱼火锅 金针菇 火锅,51,8.1,7.6,8.1,479,116.41163,39.96863
一轩饺子馆(娜丽莎店) 分店,/shop/513394,513394,小吃快餐 东北菜,朝阳区广顺南大街1号娜丽莎大厦2楼 64735656,饺子 东北菜 望京,饺子 大拌菜 酸菜粉丝白肉,61,8.1,7.8,7.8,479,116.47796,39.99729
上井日本料理,/shop/2202880,2202880,日本,东城区东单北大街1号国旅大厦3楼 85116298,日式自助 王府井/东单,三文鱼刺身 北极贝 鹅肝,281,8.4,8.7,8.7,479,116.42386,39.921623
眉州东坡小吃(劲松路店) 分店,/shop/574010,574010,小吃快餐,朝阳区劲松中街208号 67706866,其他小吃 劲松/潘家园,担担面 蒸笼牛肉 干绍面,31,8.6,7.5,7.7,479,116.46247,39.889706
京味斋(双安店) 分店,/shop/1918438,1918438,小吃快餐 北京菜,海淀区双榆树西里10号 82615288,家常菜 炸酱面 双榆树,炸酱面 炸灌肠 豌豆黄,48,7.8,7.6,7.7,479,116.33186,39.97544
都王烤鸭,/shop/508552,508552,北京菜,朝阳区大屯路慧忠里201号楼 64919665,烤鸭 婚宴酒店 亚运村,烤鸭 芥末鸭掌 盐水鸭肝,104,7.8,7.8,7.9,479,116.41049,40.008614
静莲斋(西直门店) 分店,/shop/513583,513583,素菜,海淀区高梁桥斜街甲30号梅苑饭店1-2楼 62255792,素菜 北下关,南瓜羹 二指禅 春江水暖,52,8.4,8.3,8.7,478,116.347115,39.954033
潮汕美牛肉丸火锅店,/shop/510902,510902,火锅,西城区广安门外天宁寺东里3号 63479160,其他火锅 广外大街,牛肉丸 牛筋丸 炸腐竹,60,8.2,7.6,7.8,477,116.354645,39.90023
鑫百万烤鸭店(魏公村店) 分店,/shop/512743,512743,北京菜,海淀区魏公村小区23号楼 88571204,烤鸭 婚宴酒店 魏公村,水煮鱼 烤鸭 蟹黄豆腐,53,6.3,5.9,4.9,476,116.32395,39.95969
康师傅私房牛肉面(双井店) 分店,/shop/2205790,2205790,小吃快餐,朝阳区广渠门外大街9号富力城商铺2号 58767758,粉面馆 双井,牛肉面 半筋半肉面 招牌牛三宝面,37,7.4,7.2,7.5,476,116.45724,39.900448
第1佳大鸡排(南锣鼓巷店) 分店,/shop/5710033,5710033,小吃快餐,西城区南锣鼓巷 ,其他小吃 地安门,大鸡排 盐酥鸡 爆浆鸡排,15,8.5,7.8,8,475,116.41293,39.947334
小肥羊(广顺大街店) 分店,/shop/2871514,2871514,火锅,朝阳区宏昌路望京西园四区420号楼 84726573,其他火锅 望京,羊肉 锅底 肥牛,74,8.3,8.1,7.8,474,116.47513,40.002502
钱柜KTV自助餐(首体店) 分店,/shop/581377,581377,自助餐,西城区西直门外大街168号腾达大厦裙楼 88576566,自助餐 西直门/动物园,卤肉饭 麻辣烫 寿司,59,6.3,7.7,7.4,474,116.33319,39.943855
拉维纳西餐吧,/shop/4135885,4135885,西餐,海淀区五道口服装市场旁边的餐饮街内 62666269,西式简餐 五道口,拉维纳披萨 奶油蘑菇汤 烤鸡翅,32,6.5,7,7.8,474,116.34587,39.99833
北平羊汤馆(工体店),/shop/514689,514689,小吃快餐,朝阳区工体东路14号 65857336,其他小吃 朝外大街,烧饼 羊杂汤 羊肉汤,27,8.5,6.4,7.4,474,116.45723,39.933628
全聚德烤鸭店(双井店) 分店,/shop/2379733,2379733,北京菜,朝阳区广渠门外大街8号 58612288,烤鸭 婚宴酒店 双井,烤鸭 芥末鸭掌 鸭汤,102,8,8,8,473,116.46587,39.898743
门丁李(团结湖店) 分店,/shop/513669,513669,小吃快餐,朝阳区团结湖北二条3号楼东侧 81624868,老北京小吃 朝阳公园/团结湖,门丁肉饼 爆肚 小米粥,31,7.4,5.1,6.6,473,116.471756,39.939
老家印象原味厨房(六铺炕一区店) 分店,/shop/2003776,2003776,北京菜,西城区六铺炕一区6-1号 82080830,农家菜 婚宴酒店 德外大街,酸汤鮰鱼 排骨焖面 焖面,63,7.9,7.8,7.6,473,116.39669,39.959267
金百万烤鸭店(马家堡店) 分店,/shop/5284772,5284772,北京菜,丰台区马家堡西路15号时代风帆大厦北侧商用楼4楼 67526002,烤鸭 婚宴酒店 草桥,烤鸭 精品烤鸭 宫保鸡丁,63,8.6,8.7,8.7,472,116.3771,39.853
马大胡子食府,/shop/511751,511751,西北菜,朝阳区北苑路228号 64938133,西北菜 亚运村,羊肉串 酿皮 黄焖羊羔肉,56,7.9,6.5,6.5,471,116.42411,40.010544
疯子烤鱼(东单店),/shop/4128905,4128905,川菜,东城区北极阁三条71号 65263577,烤鱼 王府井/东单,烤鱼 香辣烤鱼 豆豉烤鱼,39,7.1,5.9,6.7,471,116.42516,39.916805
龙人居酒楼(南礼士路店) 分店,/shop/511387,511387,川菜,西城区南礼士路29号 68010106,川菜 复兴门,水煮鱼 毛血旺 美容蹄,68,8.4,8,8.1,470,116.3589,39.91347
呷哺呷哺(富力城店) 分店,/shop/4129341,4129341,火锅,朝阳区东三环中路65号富力广场B1楼 60265888,其他火锅 双井,麻酱 肥牛 蔬菜拼盘,42,8.9,8.3,8.6,470,116.467514,39.89955
呷哺呷哺(翠微牡丹园店) 分店,/shop/1959169,1959169,火锅,海淀区花园路2号翠微大厦3楼 62051832,其他火锅 北太平庄,豆皮 麻酱调料 金针菇,38,7.9,6.7,6.8,469,116.372444,39.98317
新九龙麻辣在线,/shop/512069,512069,川菜,西城区新康街2号 82087775,川菜 婚宴酒店 新街口,水煮鱼 咸蛋黄锔南瓜 毛血旺,67,7.5,7.2,6.8,467,116.37994,39.963787
乡居楼,/shop/584589,584589,北京菜,昌平区小汤山大柳树环岛东5公里路北 61714090,农家菜 婚宴酒店 小汤山,豆浆 洼里油鸡 菜团子,68,8,8.1,7.3,467,116.4719,40.181892
千禧老鸭汤(安贞店) 分店,/shop/2256049,2256049,火锅,朝阳区外馆斜街甲1-5号 85286866,其他火锅 安贞,酸萝卜老鸭汤 鸭汤 酸萝卜,54,8.4,7.7,7.9,467,116.41122,39.96869
老北京炸酱面大王(兴隆街店) 分店,/shop/2276362,2276362,小吃快餐,东城区东兴隆街56号商界大厦1楼 67019393,炸酱面 崇文门,炸酱面 豌豆黄 炸灌肠,42,7.8,7.6,7.7,467,116.420975,39.903236
宝记豆汁店,/shop/560267,560267,小吃快餐,西城区牛街输入胡同27号 63535728,老北京小吃 牛街,豆汁 炒草莓 炒红果,16,8.8,7.3,8.2,467,116.3707,39.892517
老诚一锅(惠新西街店) 分店,/shop/2114224,2114224,火锅,朝阳区北土城东路惠新里248号 64983700,羊蝎子 对外经贸,精品羊蝎子火锅 羊蝎子 葱花饼,70,8.6,7.3,7.8,466,116.42837,39.983494
花家怡园(翠微店) 分店,/shop/4230972,4230972,北京菜,海淀区复兴路47号天行健大厦1-3楼 51283379,家常菜 婚宴酒店 公主坟/万寿路,花家白菜 霸王鸡 烤鸭,141,8.8,9.1,9,466,116.307274,39.91432
老五四季涮肉(菜市口店) 分店,/shop/582271,582271,火锅,西城区菜市口南大街儒福里15号 63533698,涮羊肉 菜市口,羊肉 小料 糖蒜,65,7.9,6.4,6.5,465,116.38131,39.885807
京味楼(平安大街店) 分店,/shop/574191,574191,北京菜,西城区地安门西大街甲181号 83226514,家常菜 婚宴酒店 地安门,豌豆黄 精品烤鸭 炸灌肠,64,7.6,7.4,6.7,465,116.38304,39.939045
便宜坊烤鸭店(幸福大街店) 分店,/shop/512100,512100,北京菜,东城区幸福大街36号 67116545,烤鸭 婚宴酒店 广渠门,烤鸭 芥末鸭掌 盐水鸭肝,98,8.5,7.9,7.9,464,116.43793,39.8933
俏江南(恒基中心店) 分店,/shop/508237,508237,川菜,东城区建国门内大街18号恒基中心商场1楼 65187603,川菜 婚宴酒店 建国门/北京站,江石滚肥牛 水煮鱼 麻酱油麦菜,116,7.7,7.7,7.9,463,116.43477,39.913685
九头鹰酒家(志新桥店) 分店,/shop/510512,510512,湖北菜,海淀区花园东路8号 82030098,湖北菜 北太平庄,珍珠丸子 热干面 莲藕排骨,49,8.1,7.5,7.9,463,116.38191,39.99296
姑姑宴(望京店) 分店,/shop/2971210,2971210,小吃快餐 川菜,朝阳区广顺北大街33号凯德MALL购物中心B1楼 84727203,川菜 其他小吃 望京,龙抄手 串串 酸辣粉,36,7,6.7,6.5,463,116.475494,39.998707
眉州东坡酒楼(春秀路店) 分店,/shop/510774,510774,川菜,朝阳区春秀路7号红驿栈对面 59683370,川菜 婚宴酒店 三里屯,东坡肘子 宫保鸡丁 眉州香肠,59,7.9,7.2,7.6,462,116.45101,39.94469
火凤凰(东直门店) 分店,/shop/1924771,1924771,火锅,东城区东直门内大街15-8号 84064930,其他火锅 东直门,牛蛙火锅 牛蛙 青笋,85,8.4,6.1,6.1,462,116.43292,39.947327
川浙会,/shop/2373415,2373415,川菜,海淀区上地创业路18号 62982323,川菜 上地,馋嘴蛙 水晶虾仁 糯米藕,110,8.1,8.6,8.4,462,116.31998,40.042423
丝路印象新疆餐厅(车公庄店) 分店,/shop/6047711,6047711,新疆菜,西城区车公庄大街9号院五栋大楼C座1楼 88395678,新疆菜 西直门/动物园,酸奶 羊肉串 大盘鸡,67,8.6,9,8.7,461,116.355774,39.939304
热盆景酒家,/shop/2084587,2084587,川菜,西城区虎坊路12号3号楼1单元1楼 63033248,川菜 虎坊桥,糖醋里脊 冒什锦 鸡丝凉面,48,8.5,6.3,7.4,461,116.39171,39.8906
宏状元粥店(学院南路店) 分店,/shop/510277,510277,小吃快餐,海淀区学院南路68号 62175123,粥店 北下关,皮蛋瘦肉粥 宏状元肉饼 扁豆焖面,31,7.8,7.8,7.7,461,116.34039,39.962875
意式卷筒披萨(秀水店) 分店,/shop/6344234,6344234,西餐,朝阳区东大桥路8号秀水大厦1楼22号 51698638,比萨 建外大街 国贸,至尊卷筒披萨 珍珠奶茶 盐酥鸡,28,8.6,8.3,8.8,460,116.45633,39.914745
诺富特三元酒店品坊餐厅,/shop/2819488,2819488,自助餐,朝阳区曙光西里甲5号18座 58296666,自助餐 亮马桥/三元桥,烤大虾 三文鱼 甜点,92,6,7.7,7.6,460,116.46195,39.96783
西部马华牛肉面(方庄店) 分店,/shop/1906513,1906513,小吃快餐 西北菜,丰台区蒲方路芳古园一区29号楼1楼 67638073,西北菜 粉面馆 方庄,拉面 羊肉串 炒片,26,8,7.7,7,459,116.43133,39.872078
黑森林炭烤鱼部落,/shop/2779609,2779609,川菜,海淀区双榆树西里4号楼旁 62549030,烤鱼 双榆树 中关村,香辣烤鱼 烤鱼 酱香烤鱼,82,8.4,8.1,8.1,459,116.32967,39.973415
